source_dataset,source_id,ea_id
MELD,MELD/train/dia231/utt5,EAQ102199
MELD,MELD/train/dia231/utt6,EAQ102200
MELD,MELD/train/dia231/utt7,EAQ102201
MELD,MELD/train/dia231/utt8,EAQ102202
MELD,MELD/train/dia231/utt9,EAQ102203
MELD,MELD/train/dia231/utt10,EAQ102204
MELD,MELD/train/dia231/utt11,EAQ102205
MELD,MELD/train/dia231/utt12,EAQ102206
MELD,MELD/train/dia231/utt13,EAQ102207
MELD,MELD/train/dia231/utt14,EAQ102208
MELD,MELD/train/dia232/utt0,EAQ102209
MELD,MELD/train/dia232/utt1,EAQ102210
MELD,MELD/train/dia232/utt2,EAQ102211
MELD,MELD/train/dia232/utt3,EAQ102212
MELD,MELD/train/dia232/utt4,EAQ102213
MELD,MELD/train/dia232/utt5,EAQ102214
MELD,MELD/train/dia232/utt6,EAQ102215
MELD,MELD/train/dia232/utt7,EAQ102216
MELD,MELD/train/dia232/utt8,EAQ102217
MELD,MELD/train/dia232/utt9,EAQ102218
MELD,MELD/train/dia232/utt10,EAQ102219
MELD,MELD/train/dia232/utt11,EAQ102220
MELD,MELD/train/dia232/utt12,EAQ102221
MELD,MELD/train/dia232/utt13,EAQ102222
MELD,MELD/train/dia232/utt14,EAQ102223
MELD,MELD/train/dia232/utt15,EAQ102224
MELD,MELD/train/dia232/utt16,EAQ102225
MELD,MELD/train/dia232/utt17,EAQ102226
MELD,MELD/train/dia232/utt18,EAQ102227
MELD,MELD/train/dia232/utt19,EAQ102228
MELD,MELD/train/dia233/utt0,EAQ102229
MELD,MELD/train/dia233/utt1,EAQ102230
MELD,MELD/train/dia234/utt1,EAQ102231
MELD,MELD/train/dia234/utt2,EAQ102232
MELD,MELD/train/dia234/utt3,EAQ102233
MELD,MELD/train/dia234/utt4,EAQ102234
MELD,MELD/train/dia234/utt5,EAQ102235
MELD,MELD/train/dia234/utt6,EAQ102236
MELD,MELD/train/dia234/utt8,EAQ102237
MELD,MELD/train/dia234/utt9,EAQ102238
MELD,MELD/train/dia234/utt10,EAQ102239
MELD,MELD/train/dia234/utt11,EAQ102240
MELD,MELD/train/dia235/utt0,EAQ102241
MELD,MELD/train/dia235/utt1,EAQ102242
MELD,MELD/train/dia235/utt2,EAQ102243
MELD,MELD/train/dia235/utt3,EAQ102244
MELD,MELD/train/dia235/utt4,EAQ102245
MELD,MELD/train/dia235/utt5,EAQ102246
MELD,MELD/train/dia235/utt6,EAQ102247
MELD,MELD/train/dia235/utt7,EAQ102248
MELD,MELD/train/dia235/utt8,EAQ102249
MELD,MELD/train/dia235/utt9,EAQ102250
MELD,MELD/train/dia236/utt0,EAQ102251
MELD,MELD/train/dia236/utt1,EAQ102252
MELD,MELD/train/dia236/utt2,EAQ102253
MELD,MELD/train/dia236/utt3,EAQ102254
MELD,MELD/train/dia236/utt4,EAQ102255
MELD,MELD/train/dia236/utt5,EAQ102256
MELD,MELD/train/dia236/utt6,EAQ102257
MELD,MELD/train/dia236/utt7,EAQ102258
MELD,MELD/train/dia236/utt9,EAQ102259
MELD,MELD/train/dia236/utt10,EAQ102260
MELD,MELD/train/dia236/utt11,EAQ102261
MELD,MELD/train/dia236/utt12,EAQ102262
MELD,MELD/train/dia236/utt13,EAQ102263
MELD,MELD/train/dia236/utt14,EAQ102264
MELD,MELD/train/dia236/utt15,EAQ102265
MELD,MELD/train/dia237/utt0,EAQ102266
MELD,MELD/train/dia237/utt1,EAQ102267
MELD,MELD/train/dia237/utt2,EAQ102268
MELD,MELD/train/dia237/utt3,EAQ102269
MELD,MELD/train/dia237/utt4,EAQ102270
MELD,MELD/train/dia237/utt5,EAQ102271
MELD,MELD/train/dia237/utt6,EAQ102272
MELD,MELD/train/dia237/utt7,EAQ102273
MELD,MELD/train/dia237/utt8,EAQ102274
MELD,MELD/train/dia237/utt9,EAQ102275
MELD,MELD/train/dia237/utt10,EAQ102276
MELD,MELD/train/dia237/utt11,EAQ102277
MELD,MELD/train/dia238/utt0,EAQ102278
MELD,MELD/train/dia238/utt1,EAQ102279
MELD,MELD/train/dia238/utt2,EAQ102280
MELD,MELD/train/dia238/utt3,EAQ102281
MELD,MELD/train/dia238/utt4,EAQ102282
MELD,MELD/train/dia238/utt5,EAQ102283
MELD,MELD/train/dia238/utt6,EAQ102284
MELD,MELD/train/dia239/utt0,EAQ102285
MELD,MELD/train/dia239/utt1,EAQ102286
MELD,MELD/train/dia239/utt2,EAQ102287
MELD,MELD/train/dia239/utt3,EAQ102288
MELD,MELD/train/dia239/utt4,EAQ102289
MELD,MELD/train/dia239/utt5,EAQ102290
MELD,MELD/train/dia239/utt6,EAQ102291
MELD,MELD/train/dia240/utt0,EAQ102292
MELD,MELD/train/dia240/utt1,EAQ102293
MELD,MELD/train/dia240/utt2,EAQ102294
MELD,MELD/train/dia240/utt3,EAQ102295
MELD,MELD/train/dia240/utt4,EAQ102296
MELD,MELD/train/dia240/utt5,EAQ102297
MELD,MELD/train/dia240/utt6,EAQ102298
MELD,MELD/train/dia241/utt0,EAQ102299
MELD,MELD/train/dia241/utt1,EAQ102300
MELD,MELD/train/dia241/utt2,EAQ102301
MELD,MELD/train/dia241/utt3,EAQ102302
MELD,MELD/train/dia241/utt4,EAQ102303
MELD,MELD/train/dia241/utt5,EAQ102304
MELD,MELD/train/dia241/utt6,EAQ102305
MELD,MELD/train/dia241/utt7,EAQ102306
MELD,MELD/train/dia241/utt8,EAQ102307
MELD,MELD/train/dia241/utt9,EAQ102308
MELD,MELD/train/dia241/utt10,EAQ102309
MELD,MELD/train/dia241/utt11,EAQ102310
MELD,MELD/train/dia241/utt12,EAQ102311
MELD,MELD/train/dia241/utt13,EAQ102312
MELD,MELD/train/dia242/utt0,EAQ102313
MELD,MELD/train/dia242/utt1,EAQ102314
MELD,MELD/train/dia242/utt2,EAQ102315
MELD,MELD/train/dia242/utt3,EAQ102316
MELD,MELD/train/dia242/utt4,EAQ102317
MELD,MELD/train/dia242/utt5,EAQ102318
MELD,MELD/train/dia242/utt6,EAQ102319
MELD,MELD/train/dia243/utt0,EAQ102320
MELD,MELD/train/dia243/utt1,EAQ102321
MELD,MELD/train/dia244/utt0,EAQ102322
MELD,MELD/train/dia244/utt1,EAQ102323
MELD,MELD/train/dia244/utt3,EAQ102324
MELD,MELD/train/dia244/utt4,EAQ102325
MELD,MELD/train/dia244/utt5,EAQ102326
MELD,MELD/train/dia244/utt6,EAQ102327
MELD,MELD/train/dia245/utt0,EAQ102328
MELD,MELD/train/dia245/utt1,EAQ102329
MELD,MELD/train/dia245/utt2,EAQ102330
MELD,MELD/train/dia245/utt3,EAQ102331
MELD,MELD/train/dia245/utt4,EAQ102332
MELD,MELD/train/dia245/utt5,EAQ102333
MELD,MELD/train/dia245/utt6,EAQ102334
MELD,MELD/train/dia245/utt7,EAQ102335
MELD,MELD/train/dia245/utt8,EAQ102336
MELD,MELD/train/dia245/utt9,EAQ102337
MELD,MELD/train/dia245/utt10,EAQ102338
MELD,MELD/train/dia245/utt11,EAQ102339
MELD,MELD/train/dia245/utt12,EAQ102340
MELD,MELD/train/dia245/utt13,EAQ102341
MELD,MELD/train/dia245/utt14,EAQ102342
MELD,MELD/train/dia245/utt15,EAQ102343
MELD,MELD/train/dia245/utt16,EAQ102344
MELD,MELD/train/dia246/utt0,EAQ102345
MELD,MELD/train/dia246/utt1,EAQ102346
MELD,MELD/train/dia246/utt2,EAQ102347
MELD,MELD/train/dia246/utt3,EAQ102348
MELD,MELD/train/dia246/utt4,EAQ102349
MELD,MELD/train/dia246/utt5,EAQ102350
MELD,MELD/train/dia246/utt6,EAQ102351
MELD,MELD/train/dia247/utt0,EAQ102352
MELD,MELD/train/dia247/utt1,EAQ102353
MELD,MELD/train/dia247/utt2,EAQ102354
MELD,MELD/train/dia248/utt0,EAQ102355
MELD,MELD/train/dia248/utt1,EAQ102356
MELD,MELD/train/dia248/utt3,EAQ102357
MELD,MELD/train/dia248/utt4,EAQ102358
MELD,MELD/train/dia248/utt5,EAQ102359
MELD,MELD/train/dia248/utt6,EAQ102360
MELD,MELD/train/dia248/utt7,EAQ102361
MELD,MELD/train/dia249/utt0,EAQ102362
MELD,MELD/train/dia249/utt1,EAQ102363
MELD,MELD/train/dia249/utt2,EAQ102364
MELD,MELD/train/dia249/utt3,EAQ102365
MELD,MELD/train/dia249/utt4,EAQ102366
MELD,MELD/train/dia249/utt5,EAQ102367
MELD,MELD/train/dia249/utt6,EAQ102368
MELD,MELD/train/dia249/utt7,EAQ102369
MELD,MELD/train/dia249/utt8,EAQ102370
MELD,MELD/train/dia249/utt9,EAQ102371
MELD,MELD/train/dia249/utt10,EAQ102372
MELD,MELD/train/dia249/utt11,EAQ102373
MELD,MELD/train/dia249/utt13,EAQ102374
MELD,MELD/train/dia250/utt0,EAQ102375
MELD,MELD/train/dia250/utt1,EAQ102376
MELD,MELD/train/dia250/utt2,EAQ102377
MELD,MELD/train/dia250/utt3,EAQ102378
MELD,MELD/train/dia250/utt4,EAQ102379
MELD,MELD/train/dia250/utt5,EAQ102380
MELD,MELD/train/dia250/utt6,EAQ102381
MELD,MELD/train/dia251/utt0,EAQ102382
MELD,MELD/train/dia251/utt1,EAQ102383
MELD,MELD/train/dia251/utt2,EAQ102384
MELD,MELD/train/dia251/utt3,EAQ102385
MELD,MELD/train/dia251/utt4,EAQ102386
MELD,MELD/train/dia251/utt5,EAQ102387
MELD,MELD/train/dia251/utt6,EAQ102388
MELD,MELD/train/dia252/utt0,EAQ102389
MELD,MELD/train/dia252/utt1,EAQ102390
MELD,MELD/train/dia252/utt2,EAQ102391
MELD,MELD/train/dia252/utt3,EAQ102392
MELD,MELD/train/dia252/utt4,EAQ102393
MELD,MELD/train/dia252/utt5,EAQ102394
MELD,MELD/train/dia252/utt6,EAQ102395
MELD,MELD/train/dia252/utt7,EAQ102396
MELD,MELD/train/dia252/utt8,EAQ102397
MELD,MELD/train/dia252/utt9,EAQ102398
MELD,MELD/train/dia252/utt10,EAQ102399
MELD,MELD/train/dia252/utt13,EAQ102400
MELD,MELD/train/dia252/utt14,EAQ102401
MELD,MELD/train/dia252/utt15,EAQ102402
MELD,MELD/train/dia252/utt16,EAQ102403
MELD,MELD/train/dia252/utt17,EAQ102404
MELD,MELD/train/dia252/utt18,EAQ102405
MELD,MELD/train/dia252/utt19,EAQ102406
MELD,MELD/train/dia253/utt0,EAQ102407
MELD,MELD/train/dia253/utt1,EAQ102408
MELD,MELD/train/dia253/utt2,EAQ102409
MELD,MELD/train/dia253/utt3,EAQ102410
MELD,MELD/train/dia253/utt4,EAQ102411
MELD,MELD/train/dia253/utt5,EAQ102412
MELD,MELD/train/dia253/utt6,EAQ102413
MELD,MELD/train/dia253/utt7,EAQ102414
MELD,MELD/train/dia253/utt8,EAQ102415
MELD,MELD/train/dia253/utt9,EAQ102416
MELD,MELD/train/dia253/utt10,EAQ102417
MELD,MELD/train/dia253/utt11,EAQ102418
MELD,MELD/train/dia254/utt0,EAQ102419
MELD,MELD/train/dia254/utt1,EAQ102420
MELD,MELD/train/dia254/utt2,EAQ102421
MELD,MELD/train/dia254/utt3,EAQ102422
MELD,MELD/train/dia254/utt4,EAQ102423
MELD,MELD/train/dia254/utt5,EAQ102424
MELD,MELD/train/dia254/utt6,EAQ102425
MELD,MELD/train/dia254/utt7,EAQ102426
MELD,MELD/train/dia254/utt8,EAQ102427
MELD,MELD/train/dia254/utt9,EAQ102428
MELD,MELD/train/dia255/utt0,EAQ102429
MELD,MELD/train/dia255/utt1,EAQ102430
MELD,MELD/train/dia255/utt2,EAQ102431
MELD,MELD/train/dia255/utt3,EAQ102432
MELD,MELD/train/dia255/utt4,EAQ102433
MELD,MELD/train/dia255/utt5,EAQ102434
MELD,MELD/train/dia255/utt6,EAQ102435
MELD,MELD/train/dia255/utt7,EAQ102436
MELD,MELD/train/dia255/utt8,EAQ102437
MELD,MELD/train/dia255/utt9,EAQ102438
MELD,MELD/train/dia255/utt10,EAQ102439
MELD,MELD/train/dia255/utt11,EAQ102440
MELD,MELD/train/dia255/utt12,EAQ102441
MELD,MELD/train/dia255/utt13,EAQ102442
MELD,MELD/train/dia255/utt14,EAQ102443
MELD,MELD/train/dia255/utt15,EAQ102444
MELD,MELD/train/dia256/utt0,EAQ102445
MELD,MELD/train/dia256/utt1,EAQ102446
MELD,MELD/train/dia256/utt2,EAQ102447
MELD,MELD/train/dia256/utt3,EAQ102448
MELD,MELD/train/dia256/utt4,EAQ102449
MELD,MELD/train/dia256/utt5,EAQ102450
MELD,MELD/train/dia256/utt6,EAQ102451
MELD,MELD/train/dia256/utt7,EAQ102452
MELD,MELD/train/dia256/utt8,EAQ102453
MELD,MELD/train/dia256/utt9,EAQ102454
MELD,MELD/train/dia256/utt10,EAQ102455
MELD,MELD/train/dia256/utt11,EAQ102456
MELD,MELD/train/dia256/utt12,EAQ102457
MELD,MELD/train/dia256/utt13,EAQ102458
MELD,MELD/train/dia256/utt14,EAQ102459
MELD,MELD/train/dia256/utt15,EAQ102460
MELD,MELD/train/dia257/utt0,EAQ102461
MELD,MELD/train/dia257/utt1,EAQ102462
MELD,MELD/train/dia257/utt2,EAQ102463
MELD,MELD/train/dia257/utt3,EAQ102464
MELD,MELD/train/dia257/utt4,EAQ102465
MELD,MELD/train/dia257/utt5,EAQ102466
MELD,MELD/train/dia257/utt6,EAQ102467
MELD,MELD/train/dia258/utt0,EAQ102468
MELD,MELD/train/dia258/utt1,EAQ102469
MELD,MELD/train/dia258/utt2,EAQ102470
MELD,MELD/train/dia258/utt3,EAQ102471
MELD,MELD/train/dia258/utt4,EAQ102472
MELD,MELD/train/dia258/utt5,EAQ102473
MELD,MELD/train/dia258/utt6,EAQ102474
MELD,MELD/train/dia259/utt0,EAQ102475
MELD,MELD/train/dia259/utt1,EAQ102476
MELD,MELD/train/dia259/utt2,EAQ102477
MELD,MELD/train/dia259/utt3,EAQ102478
MELD,MELD/train/dia260/utt0,EAQ102479
MELD,MELD/train/dia260/utt1,EAQ102480
MELD,MELD/train/dia260/utt2,EAQ102481
MELD,MELD/train/dia260/utt3,EAQ102482
MELD,MELD/train/dia260/utt4,EAQ102483
MELD,MELD/train/dia260/utt5,EAQ102484
MELD,MELD/train/dia260/utt6,EAQ102485
MELD,MELD/train/dia260/utt7,EAQ102486
MELD,MELD/train/dia260/utt8,EAQ102487
MELD,MELD/train/dia260/utt9,EAQ102488
MELD,MELD/train/dia260/utt10,EAQ102489
MELD,MELD/train/dia260/utt11,EAQ102490
MELD,MELD/train/dia261/utt0,EAQ102491
MELD,MELD/train/dia261/utt1,EAQ102492
MELD,MELD/train/dia261/utt2,EAQ102493
MELD,MELD/train/dia261/utt3,EAQ102494
MELD,MELD/train/dia261/utt4,EAQ102495
MELD,MELD/train/dia261/utt5,EAQ102496
MELD,MELD/train/dia261/utt6,EAQ102497
MELD,MELD/train/dia261/utt7,EAQ102498
MELD,MELD/train/dia261/utt8,EAQ102499
MELD,MELD/train/dia262/utt0,EAQ102500
MELD,MELD/train/dia262/utt1,EAQ102501
MELD,MELD/train/dia262/utt2,EAQ102502
MELD,MELD/train/dia262/utt3,EAQ102503
MELD,MELD/train/dia262/utt4,EAQ102504
MELD,MELD/train/dia263/utt0,EAQ102505
MELD,MELD/train/dia263/utt1,EAQ102506
MELD,MELD/train/dia263/utt2,EAQ102507
MELD,MELD/train/dia263/utt3,EAQ102508
MELD,MELD/train/dia263/utt4,EAQ102509
MELD,MELD/train/dia263/utt5,EAQ102510
MELD,MELD/train/dia263/utt6,EAQ102511
MELD,MELD/train/dia263/utt7,EAQ102512
MELD,MELD/train/dia263/utt8,EAQ102513
MELD,MELD/train/dia264/utt0,EAQ102514
MELD,MELD/train/dia264/utt1,EAQ102515
MELD,MELD/train/dia264/utt2,EAQ102516
MELD,MELD/train/dia264/utt3,EAQ102517
MELD,MELD/train/dia264/utt4,EAQ102518
MELD,MELD/train/dia264/utt5,EAQ102519
MELD,MELD/train/dia264/utt6,EAQ102520
MELD,MELD/train/dia264/utt7,EAQ102521
MELD,MELD/train/dia264/utt8,EAQ102522
MELD,MELD/train/dia264/utt9,EAQ102523
MELD,MELD/train/dia264/utt10,EAQ102524
MELD,MELD/train/dia264/utt11,EAQ102525
MELD,MELD/train/dia264/utt12,EAQ102526
MELD,MELD/train/dia264/utt13,EAQ102527
MELD,MELD/train/dia264/utt14,EAQ102528
MELD,MELD/train/dia264/utt15,EAQ102529
MELD,MELD/train/dia264/utt16,EAQ102530
MELD,MELD/train/dia264/utt17,EAQ102531
MELD,MELD/train/dia264/utt18,EAQ102532
MELD,MELD/train/dia265/utt0,EAQ102533
MELD,MELD/train/dia265/utt1,EAQ102534
MELD,MELD/train/dia265/utt2,EAQ102535
MELD,MELD/train/dia265/utt3,EAQ102536
MELD,MELD/train/dia265/utt4,EAQ102537
MELD,MELD/train/dia266/utt0,EAQ102538
MELD,MELD/train/dia267/utt0,EAQ102539
MELD,MELD/train/dia268/utt0,EAQ102540
MELD,MELD/train/dia268/utt1,EAQ102541
MELD,MELD/train/dia269/utt0,EAQ102542
MELD,MELD/train/dia269/utt1,EAQ102543
MELD,MELD/train/dia270/utt0,EAQ102544
MELD,MELD/train/dia270/utt1,EAQ102545
MELD,MELD/train/dia270/utt2,EAQ102546
MELD,MELD/train/dia270/utt3,EAQ102547
MELD,MELD/train/dia271/utt0,EAQ102548
MELD,MELD/train/dia271/utt1,EAQ102549
MELD,MELD/train/dia271/utt2,EAQ102550
MELD,MELD/train/dia271/utt3,EAQ102551
MELD,MELD/train/dia271/utt4,EAQ102552
MELD,MELD/train/dia271/utt5,EAQ102553
MELD,MELD/train/dia271/utt6,EAQ102554
MELD,MELD/train/dia271/utt7,EAQ102555
MELD,MELD/train/dia271/utt8,EAQ102556
MELD,MELD/train/dia271/utt9,EAQ102557
MELD,MELD/train/dia271/utt10,EAQ102558
MELD,MELD/train/dia272/utt0,EAQ102559
MELD,MELD/train/dia272/utt1,EAQ102560
MELD,MELD/train/dia272/utt2,EAQ102561
MELD,MELD/train/dia272/utt3,EAQ102562
MELD,MELD/train/dia272/utt4,EAQ102563
MELD,MELD/train/dia272/utt5,EAQ102564
MELD,MELD/train/dia272/utt6,EAQ102565
MELD,MELD/train/dia272/utt7,EAQ102566
MELD,MELD/train/dia272/utt8,EAQ102567
MELD,MELD/train/dia273/utt0,EAQ102568
MELD,MELD/train/dia273/utt1,EAQ102569
MELD,MELD/train/dia273/utt2,EAQ102570
MELD,MELD/train/dia273/utt3,EAQ102571
MELD,MELD/train/dia273/utt4,EAQ102572
MELD,MELD/train/dia273/utt5,EAQ102573
MELD,MELD/train/dia273/utt6,EAQ102574
MELD,MELD/train/dia273/utt7,EAQ102575
MELD,MELD/train/dia273/utt8,EAQ102576
MELD,MELD/train/dia273/utt9,EAQ102577
MELD,MELD/train/dia273/utt10,EAQ102578
MELD,MELD/train/dia273/utt11,EAQ102579
MELD,MELD/train/dia273/utt12,EAQ102580
MELD,MELD/train/dia273/utt13,EAQ102581
MELD,MELD/train/dia273/utt14,EAQ102582
MELD,MELD/train/dia273/utt15,EAQ102583
MELD,MELD/train/dia273/utt16,EAQ102584
MELD,MELD/train/dia273/utt17,EAQ102585
MELD,MELD/train/dia273/utt18,EAQ102586
MELD,MELD/train/dia274/utt0,EAQ102587
MELD,MELD/train/dia274/utt1,EAQ102588
MELD,MELD/train/dia274/utt2,EAQ102589
MELD,MELD/train/dia274/utt3,EAQ102590
MELD,MELD/train/dia274/utt4,EAQ102591
MELD,MELD/train/dia274/utt5,EAQ102592
MELD,MELD/train/dia274/utt6,EAQ102593
MELD,MELD/train/dia274/utt7,EAQ102594
MELD,MELD/train/dia274/utt8,EAQ102595
MELD,MELD/train/dia274/utt9,EAQ102596
MELD,MELD/train/dia274/utt10,EAQ102597
MELD,MELD/train/dia274/utt11,EAQ102598
MELD,MELD/train/dia274/utt12,EAQ102599
MELD,MELD/train/dia275/utt0,EAQ102600
MELD,MELD/train/dia275/utt1,EAQ102601
MELD,MELD/train/dia275/utt2,EAQ102602
MELD,MELD/train/dia275/utt3,EAQ102603
MELD,MELD/train/dia275/utt4,EAQ102604
MELD,MELD/train/dia275/utt5,EAQ102605
MELD,MELD/train/dia275/utt6,EAQ102606
MELD,MELD/train/dia275/utt7,EAQ102607
MELD,MELD/train/dia275/utt8,EAQ102608
MELD,MELD/train/dia275/utt9,EAQ102609
MELD,MELD/train/dia275/utt10,EAQ102610
MELD,MELD/train/dia275/utt11,EAQ102611
MELD,MELD/train/dia275/utt12,EAQ102612
MELD,MELD/train/dia275/utt13,EAQ102613
MELD,MELD/train/dia275/utt14,EAQ102614
MELD,MELD/train/dia275/utt15,EAQ102615
MELD,MELD/train/dia275/utt16,EAQ102616
MELD,MELD/train/dia276/utt0,EAQ102617
MELD,MELD/train/dia276/utt2,EAQ102618
MELD,MELD/train/dia276/utt3,EAQ102619
MELD,MELD/train/dia277/utt0,EAQ102620
MELD,MELD/train/dia277/utt1,EAQ102621
MELD,MELD/train/dia277/utt2,EAQ102622
MELD,MELD/train/dia277/utt3,EAQ102623
MELD,MELD/train/dia277/utt4,EAQ102624
MELD,MELD/train/dia277/utt5,EAQ102625
MELD,MELD/train/dia277/utt6,EAQ102626
MELD,MELD/train/dia278/utt0,EAQ102627
MELD,MELD/train/dia278/utt1,EAQ102628
MELD,MELD/train/dia278/utt2,EAQ102629
MELD,MELD/train/dia278/utt3,EAQ102630
MELD,MELD/train/dia278/utt4,EAQ102631
MELD,MELD/train/dia278/utt5,EAQ102632
MELD,MELD/train/dia278/utt6,EAQ102633
MELD,MELD/train/dia278/utt7,EAQ102634
MELD,MELD/train/dia278/utt8,EAQ102635
MELD,MELD/train/dia279/utt0,EAQ102636
MELD,MELD/train/dia279/utt1,EAQ102637
MELD,MELD/train/dia279/utt2,EAQ102638
MELD,MELD/train/dia279/utt3,EAQ102639
MELD,MELD/train/dia279/utt4,EAQ102640
MELD,MELD/train/dia279/utt5,EAQ102641
MELD,MELD/train/dia279/utt6,EAQ102642
MELD,MELD/train/dia279/utt7,EAQ102643
MELD,MELD/train/dia279/utt8,EAQ102644
MELD,MELD/train/dia279/utt9,EAQ102645
MELD,MELD/train/dia279/utt10,EAQ102646
MELD,MELD/train/dia279/utt11,EAQ102647
MELD,MELD/train/dia279/utt12,EAQ102648
MELD,MELD/train/dia279/utt13,EAQ102649
MELD,MELD/train/dia279/utt14,EAQ102650
MELD,MELD/train/dia279/utt15,EAQ102651
MELD,MELD/train/dia280/utt0,EAQ102652
MELD,MELD/train/dia280/utt1,EAQ102653
MELD,MELD/train/dia280/utt2,EAQ102654
MELD,MELD/train/dia281/utt0,EAQ102655
MELD,MELD/train/dia281/utt1,EAQ102656
MELD,MELD/train/dia281/utt2,EAQ102657
MELD,MELD/train/dia281/utt3,EAQ102658
MELD,MELD/train/dia281/utt4,EAQ102659
MELD,MELD/train/dia281/utt5,EAQ102660
MELD,MELD/train/dia281/utt6,EAQ102661
MELD,MELD/train/dia281/utt7,EAQ102662
MELD,MELD/train/dia281/utt8,EAQ102663
MELD,MELD/train/dia281/utt9,EAQ102664
MELD,MELD/train/dia281/utt10,EAQ102665
MELD,MELD/train/dia282/utt0,EAQ102666
MELD,MELD/train/dia282/utt1,EAQ102667
MELD,MELD/train/dia282/utt2,EAQ102668
MELD,MELD/train/dia283/utt0,EAQ102669
MELD,MELD/train/dia283/utt1,EAQ102670
MELD,MELD/train/dia283/utt2,EAQ102671
MELD,MELD/train/dia283/utt3,EAQ102672
MELD,MELD/train/dia283/utt4,EAQ102673
MELD,MELD/train/dia283/utt5,EAQ102674
MELD,MELD/train/dia283/utt6,EAQ102675
MELD,MELD/train/dia284/utt0,EAQ102676
MELD,MELD/train/dia284/utt1,EAQ102677
MELD,MELD/train/dia284/utt2,EAQ102678
MELD,MELD/train/dia285/utt0,EAQ102679
MELD,MELD/train/dia285/utt1,EAQ102680
MELD,MELD/train/dia285/utt2,EAQ102681
MELD,MELD/train/dia285/utt3,EAQ102682
MELD,MELD/train/dia285/utt4,EAQ102683
MELD,MELD/train/dia285/utt5,EAQ102684
MELD,MELD/train/dia285/utt6,EAQ102685
MELD,MELD/train/dia285/utt7,EAQ102686
MELD,MELD/train/dia285/utt8,EAQ102687
MELD,MELD/train/dia285/utt9,EAQ102688
MELD,MELD/train/dia285/utt10,EAQ102689
MELD,MELD/train/dia285/utt11,EAQ102690
MELD,MELD/train/dia285/utt13,EAQ102691
MELD,MELD/train/dia285/utt14,EAQ102692
MELD,MELD/train/dia285/utt15,EAQ102693
MELD,MELD/train/dia285/utt16,EAQ102694
MELD,MELD/train/dia286/utt0,EAQ102695
MELD,MELD/train/dia286/utt1,EAQ102696
MELD,MELD/train/dia286/utt2,EAQ102697
MELD,MELD/train/dia286/utt3,EAQ102698
MELD,MELD/train/dia287/utt0,EAQ102699
MELD,MELD/train/dia287/utt1,EAQ102700
MELD,MELD/train/dia287/utt2,EAQ102701
MELD,MELD/train/dia287/utt3,EAQ102702
MELD,MELD/train/dia287/utt4,EAQ102703
MELD,MELD/train/dia287/utt5,EAQ102704
MELD,MELD/train/dia287/utt6,EAQ102705
MELD,MELD/train/dia287/utt7,EAQ102706
MELD,MELD/train/dia287/utt8,EAQ102707
MELD,MELD/train/dia287/utt9,EAQ102708
MELD,MELD/train/dia287/utt10,EAQ102709
MELD,MELD/train/dia287/utt11,EAQ102710
MELD,MELD/train/dia287/utt12,EAQ102711
MELD,MELD/train/dia288/utt0,EAQ102712
MELD,MELD/train/dia288/utt1,EAQ102713
MELD,MELD/train/dia288/utt2,EAQ102714
MELD,MELD/train/dia288/utt3,EAQ102715
MELD,MELD/train/dia288/utt4,EAQ102716
MELD,MELD/train/dia288/utt5,EAQ102717
MELD,MELD/train/dia288/utt6,EAQ102718
MELD,MELD/train/dia288/utt7,EAQ102719
MELD,MELD/train/dia288/utt8,EAQ102720
MELD,MELD/train/dia288/utt9,EAQ102721
MELD,MELD/train/dia288/utt10,EAQ102722
MELD,MELD/train/dia288/utt11,EAQ102723
MELD,MELD/train/dia288/utt12,EAQ102724
MELD,MELD/train/dia288/utt13,EAQ102725
MELD,MELD/train/dia288/utt14,EAQ102726
MELD,MELD/train/dia288/utt15,EAQ102727
MELD,MELD/train/dia288/utt16,EAQ102728
MELD,MELD/train/dia288/utt17,EAQ102729
MELD,MELD/train/dia288/utt18,EAQ102730
MELD,MELD/train/dia288/utt19,EAQ102731
MELD,MELD/train/dia288/utt20,EAQ102732
MELD,MELD/train/dia289/utt1,EAQ102733
MELD,MELD/train/dia289/utt2,EAQ102734
MELD,MELD/train/dia289/utt3,EAQ102735
MELD,MELD/train/dia289/utt4,EAQ102736
MELD,MELD/train/dia289/utt5,EAQ102737
MELD,MELD/train/dia290/utt0,EAQ102738
MELD,MELD/train/dia291/utt0,EAQ102739
MELD,MELD/train/dia291/utt1,EAQ102740
MELD,MELD/train/dia292/utt0,EAQ102741
MELD,MELD/train/dia292/utt1,EAQ102742
MELD,MELD/train/dia292/utt2,EAQ102743
MELD,MELD/train/dia292/utt3,EAQ102744
MELD,MELD/train/dia292/utt4,EAQ102745
MELD,MELD/train/dia292/utt5,EAQ102746
MELD,MELD/train/dia293/utt0,EAQ102747
MELD,MELD/train/dia293/utt1,EAQ102748
MELD,MELD/train/dia293/utt2,EAQ102749
MELD,MELD/train/dia293/utt3,EAQ102750
MELD,MELD/train/dia293/utt4,EAQ102751
MELD,MELD/train/dia293/utt5,EAQ102752
MELD,MELD/train/dia293/utt6,EAQ102753
MELD,MELD/train/dia293/utt7,EAQ102754
MELD,MELD/train/dia293/utt8,EAQ102755
MELD,MELD/train/dia293/utt9,EAQ102756
MELD,MELD/train/dia293/utt10,EAQ102757
