ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4
EAQ000248,CH-SIMS,train,CH-SIMS/video_0011/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0014,,,zh,missing,missing,high,false,false
EAQ000249,CH-SIMS,validation,CH-SIMS/video_0011/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0015,,,zh,missing,missing,high,false,false
EAQ000250,CH-SIMS,validation,CH-SIMS/video_0011/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0016,,,zh,missing,missing,high,false,false
EAQ000251,CH-SIMS,test,CH-SIMS/video_0011/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0017,,,zh,missing,missing,high,false,false
EAQ000252,CH-SIMS,validation,CH-SIMS/video_0011/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0018,,,zh,missing,missing,high,false,false
EAQ000253,CH-SIMS,train,CH-SIMS/video_0011/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0019,,,zh,missing,missing,high,false,false
EAQ000254,CH-SIMS,test,CH-SIMS/video_0011/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0020,,,zh,missing,missing,high,false,false
EAQ000255,CH-SIMS,test,CH-SIMS/video_0011/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0021,,,zh,missing,missing,high,false,false
EAQ000256,CH-SIMS,train,CH-SIMS/video_0011/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0022,,,zh,missing,missing,high,false,false
EAQ000257,CH-SIMS,validation,CH-SIMS/video_0011/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0023,,,zh,missing,missing,high,false,false
EAQ000258,CH-SIMS,train,CH-SIMS/video_0011/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0024,,,zh,missing,missing,high,false,false
EAQ000259,CH-SIMS,test,CH-SIMS/video_0011/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0025,,,zh,missing,missing,high,false,false
EAQ000260,CH-SIMS,test,CH-SIMS/video_0011/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0026,,,zh,missing,missing,high,false,false
EAQ000261,CH-SIMS,test,CH-SIMS/video_0011/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0027,,,zh,missing,missing,high,false,false
EAQ000262,CH-SIMS,validation,CH-SIMS/video_0011/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0028,,,zh,missing,missing,high,false,false
EAQ000263,CH-SIMS,train,CH-SIMS/video_0011/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0029,,,zh,missing,missing,high,false,false
EAQ000264,CH-SIMS,validation,CH-SIMS/video_0011/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0030,,,zh,missing,missing,high,false,false
EAQ000265,CH-SIMS,validation,CH-SIMS/video_0011/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0031,,,zh,missing,missing,high,false,false
EAQ000266,CH-SIMS,train,CH-SIMS/video_0011/0032,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0032,,,zh,missing,missing,high,false,false
EAQ000267,CH-SIMS,train,CH-SIMS/video_0011/0033,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0033,,,zh,missing,missing,high,false,false
EAQ000268,CH-SIMS,train,CH-SIMS/video_0011/0034,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0034,,,zh,missing,missing,high,false,false
EAQ000269,CH-SIMS,train,CH-SIMS/video_0011/0035,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0011/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0011/0035,,,zh,missing,missing,high,false,false
EAQ000270,CH-SIMS,train,CH-SIMS/video_0012/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0001,,,zh,missing,missing,high,false,false
EAQ000271,CH-SIMS,train,CH-SIMS/video_0012/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0002,,,zh,missing,missing,high,false,false
EAQ000272,CH-SIMS,train,CH-SIMS/video_0012/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0003,,,zh,missing,missing,high,false,false
EAQ000273,CH-SIMS,train,CH-SIMS/video_0012/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0004,,,zh,missing,missing,high,false,false
EAQ000274,CH-SIMS,train,CH-SIMS/video_0012/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0005,,,zh,missing,missing,high,false,false
EAQ000275,CH-SIMS,train,CH-SIMS/video_0012/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0006,,,zh,missing,missing,high,false,false
EAQ000276,CH-SIMS,validation,CH-SIMS/video_0012/0007,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0007,,,zh,missing,missing,high,false,false
EAQ000277,CH-SIMS,train,CH-SIMS/video_0012/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0008,,,zh,missing,missing,high,false,false
EAQ000278,CH-SIMS,validation,CH-SIMS/video_0012/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0009,,,zh,missing,missing,high,false,false
EAQ000279,CH-SIMS,train,CH-SIMS/video_0012/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0010,,,zh,missing,missing,high,false,false
EAQ000280,CH-SIMS,test,CH-SIMS/video_0012/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0011,,,zh,missing,missing,high,false,false
EAQ000281,CH-SIMS,test,CH-SIMS/video_0012/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0012,,,zh,missing,missing,high,false,false
EAQ000282,CH-SIMS,train,CH-SIMS/video_0012/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0013,,,zh,missing,missing,high,false,false
EAQ000283,CH-SIMS,validation,CH-SIMS/video_0012/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0014,,,zh,missing,missing,high,false,false
EAQ000284,CH-SIMS,train,CH-SIMS/video_0012/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0015,,,zh,missing,missing,high,false,false
EAQ000285,CH-SIMS,test,CH-SIMS/video_0012/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0016,,,zh,missing,missing,high,false,false
EAQ000286,CH-SIMS,validation,CH-SIMS/video_0012/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0017,,,zh,missing,missing,high,false,false
EAQ000287,CH-SIMS,test,CH-SIMS/video_0012/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0018,,,zh,missing,missing,high,false,false
EAQ000288,CH-SIMS,train,CH-SIMS/video_0012/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0019,,,zh,missing,missing,high,false,false
EAQ000289,CH-SIMS,train,CH-SIMS/video_0012/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0020,,,zh,missing,missing,high,false,false
EAQ000290,CH-SIMS,train,CH-SIMS/video_0012/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0021,,,zh,missing,missing,high,false,false
EAQ000291,CH-SIMS,train,CH-SIMS/video_0012/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0022,,,zh,missing,missing,high,false,false
EAQ000292,CH-SIMS,test,CH-SIMS/video_0012/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0023,,,zh,missing,missing,high,false,false
EAQ000293,CH-SIMS,test,CH-SIMS/video_0012/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0024,,,zh,missing,missing,high,false,false
EAQ000294,CH-SIMS,train,CH-SIMS/video_0012/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0025,,,zh,missing,missing,high,false,false
EAQ000295,CH-SIMS,test,CH-SIMS/video_0012/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0026,,,zh,missing,missing,high,false,false
EAQ000296,CH-SIMS,test,CH-SIMS/video_0012/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0027,,,zh,missing,missing,high,false,false
EAQ000297,CH-SIMS,train,CH-SIMS/video_0012/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0028,,,zh,missing,missing,high,false,false
EAQ000298,CH-SIMS,validation,CH-SIMS/video_0012/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0029,,,zh,missing,missing,high,false,false
EAQ000299,CH-SIMS,train,CH-SIMS/video_0012/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0030,,,zh,missing,missing,high,false,false
EAQ000300,CH-SIMS,train,CH-SIMS/video_0012/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0031,,,zh,missing,missing,high,false,false
EAQ000301,CH-SIMS,train,CH-SIMS/video_0012/0032,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0032,,,zh,missing,missing,high,false,false
EAQ000302,CH-SIMS,train,CH-SIMS/video_0012/0033,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0033,,,zh,missing,missing,high,false,false
EAQ000303,CH-SIMS,train,CH-SIMS/video_0012/0034,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0034,,,zh,missing,missing,high,false,false
EAQ000304,CH-SIMS,train,CH-SIMS/video_0012/0035,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0035,,,zh,missing,missing,high,false,false
EAQ000305,CH-SIMS,train,CH-SIMS/video_0012/0036,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0036.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0036.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0036,,,zh,missing,missing,high,false,false
EAQ000306,CH-SIMS,validation,CH-SIMS/video_0012/0037,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0037.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0037.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0037,,,zh,missing,missing,high,false,false
EAQ000307,CH-SIMS,train,CH-SIMS/video_0012/0038,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0038.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0038.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0038,,,zh,missing,missing,high,false,false
EAQ000308,CH-SIMS,validation,CH-SIMS/video_0012/0039,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0039.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0039.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0039,,,zh,missing,missing,high,false,false
EAQ000309,CH-SIMS,train,CH-SIMS/video_0012/0040,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0040.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0040.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0040,,,zh,missing,missing,high,false,false
EAQ000310,CH-SIMS,train,CH-SIMS/video_0012/0041,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0041.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0041.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0041,,,zh,missing,missing,high,false,false
EAQ000311,CH-SIMS,validation,CH-SIMS/video_0012/0042,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0042.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0042.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0042,,,zh,missing,missing,high,false,false
EAQ000312,CH-SIMS,train,CH-SIMS/video_0012/0043,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0043.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0043.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0043,,,zh,missing,missing,high,false,false
EAQ000313,CH-SIMS,validation,CH-SIMS/video_0012/0044,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0044.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0044.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0044,,,zh,missing,missing,high,false,false
EAQ000314,CH-SIMS,validation,CH-SIMS/video_0012/0045,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0045.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0045.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0045,,,zh,missing,missing,high,false,false
EAQ000315,CH-SIMS,train,CH-SIMS/video_0012/0046,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0046.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0046.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0046,,,zh,missing,missing,high,false,false
EAQ000316,CH-SIMS,validation,CH-SIMS/video_0012/0047,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0047.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0012/0047.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0012/0047,,,zh,missing,missing,high,false,false
EAQ000317,CH-SIMS,validation,CH-SIMS/video_0013/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0013/0001,,,zh,missing,missing,high,false,false
EAQ000318,CH-SIMS,train,CH-SIMS/video_0013/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0013/0002,,,zh,missing,missing,high,false,false
EAQ000319,CH-SIMS,train,CH-SIMS/video_0013/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0013/0003,,,zh,missing,missing,high,false,false
EAQ000320,CH-SIMS,train,CH-SIMS/video_0013/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0013/0004,,,zh,missing,missing,high,false,false
EAQ000321,CH-SIMS,validation,CH-SIMS/video_0013/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0013/0005,,,zh,missing,missing,high,false,false
EAQ000322,CH-SIMS,train,CH-SIMS/video_0013/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0013/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0013/0006,,,zh,missing,missing,high,false,false
